DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MK,2016,0.086,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MK,2017,0.150,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MK,2018,0.193,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MK,2019,0.193,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MK,2020,0.240,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MK,2021,0.287,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2010,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2011,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2012,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2013,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2014,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2015,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2016,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2017,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2018,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2019,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2020,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,MT,2021,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2010,9714.843,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2011,7547.030,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2012,8070.760,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2013,8573.746,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2014,6393.981,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2015,6813.968,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2016,7099.801,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2017,6885.799,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2018,6840.195,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2019,6605.151,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2020,6323.063,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NL,2021,7205.867,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2010,3.961,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2011,3.305,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2012,3.546,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2013,3.713,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2014,3.798,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2015,3.357,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2016,3.604,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2017,3.218,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2018,3.209,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2019,1.548,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2020,1.565,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,NO,2021,1.534,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2010,3545.120,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2011,3235.662,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2012,3377.214,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2013,3419.970,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2014,3143.164,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2015,3157.588,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2016,3466.810,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2017,3629.790,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2018,3561.458,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2019,3638.772,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2020,3841.427,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PL,2021,4566.035,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2010,299.011,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2011,257.975,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2012,257.803,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2013,244.733,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2014,258.147,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2015,262.889,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2016,243.840,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2017,250.733,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2018,274.225,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2019,285.267,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2020,295.747,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,PT,2021,287.759,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2010,2205.696,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2011,2331.965,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2012,2543.659,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2013,2444.669,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2014,2173.259,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2015,2242.820,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2016,2287.661,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2017,2473.938,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2018,2539.206,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2019,2530.106,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2020,2745.970,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RO,2021,3238.374,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2010,215.327,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2011,212.317,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2012,194.475,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2013,174.011,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2014,142.568,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2015,151.140,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2016,167.735,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2017,191.112,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2018,194.274,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2019,203.179,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2020,241.254,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,RS,2021,295.939,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2010,76.053,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2011,69.475,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2012,45.120,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2013,33.405,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2014,29.127,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2015,27.365,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2016,30.224,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2017,26.074,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2018,32.696,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2019,19.903,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2020,19.017,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SE,2021,29.841,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2010,113.715,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2011,113.242,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2012,117.197,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2013,114.402,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2014,88.564,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2015,103.482,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2016,114.961,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2017,119.054,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2018,110.945,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2019,105.760,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2020,105.605,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SI,2021,112.452,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2010,1332.180,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2011,1172.743,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2012,1083.813,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2013,1144.690,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2014,1037.059,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2015,1050.537,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2016,1067.949,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2017,1150.021,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2018,1118.851,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2019,1120.001,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2020,1143.392,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,SK,2021,1228.432,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2010,4848.753,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2011,7227.386,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2012,7284.931,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2013,7853.805,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2014,7660.383,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2015,9056.621,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2016,9567.068,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2017,11134.944,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2018,10457.465,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2019,11852.253,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2020,12840.934,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,TR,2021,13717.561,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2010,14066.853,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2011,14064.037,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2012,13763.801,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2013,13516.939,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2014,11746.840,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2015,9085.404,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2016,9286.414,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2017,8829.720,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2018,8478.147,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2019,6843.322,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UA,2020,6556.771,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UK,2010,30149.269,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UK,2011,23899.979,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UK,2012,26557.352,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UK,2013,26659.566,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UK,2014,21953.556,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UK,2015,23033.578,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UK,2016,23616.488,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UK,2017,22722.830,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UK,2018,24085.369,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,UK,2019,23984.610,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2010,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2011,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2012,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2013,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2014,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2015,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2016,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2017,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2018,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2019,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2020,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,G3000,KTOE,XK,2021,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2010,80.230,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2011,79.100,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2012,79.100,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2013,82.490,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2014,89.270,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2015,91.530,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2016,96.050,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2017,107.350,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2018,109.610,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2019,109.610,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2020,113.136,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AL,2021,122.176,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2010,36.273,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2011,26.046,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2012,27.117,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2013,30.651,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2014,26.196,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2015,26.477,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2016,26.479,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2017,32.026,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2018,29.458,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2019,30.086,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2020,30.726,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,AT,2021,34.380,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BA,2014,8.960,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BA,2015,7.840,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BA,2016,8.960,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BA,2017,10.080,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BA,2018,5.220,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BA,2019,4.492,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BA,2020,6.568,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BA,2021,6.674,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2010,141.731,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2011,116.461,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2012,121.955,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2013,132.942,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2014,115.363,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2015,118.659,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2016,129.646,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2017,133.930,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2018,133.381,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2019,127.448,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2020,144.155,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BE,2021,156.582,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BG,2010,20.875,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BG,2011,26.369,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BG,2012,24.171,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BG,2013,24.171,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BG,2014,23.073,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BG,2015,34.059,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BG,2016,27.467,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,BG,2017,24.159,
